ничего,59,6.465044926583388E-4
подумал,59,6.465044926583388E-4
сквозь,59,6.465044926583388E-4
тот,59,6.465044926583388E-4
воин,58,6.355467893929432E-4
С,57,6.245890861275476E-4
голос,57,6.245890861275476E-4
которую,57,6.245890861275476E-4
наконец,57,6.245890861275476E-4
комнату,55,6.026736795967565E-4
которое,55,6.026736795967565E-4
Сан,54,5.91715976331361E-4
всех,54,5.91715976331361E-4
голову,54,5.91715976331361E-4
место,54,5.91715976331361E-4
воздух,53,5.807582730659654E-4
комнаты,53,5.807582730659654E-4
просто,53,5.807582730659654E-4
Ао,52,5.698005698005698E-4
которой,52,5.698005698005698E-4
повернулся,52,5.698005698005698E-4
попытался,52,5.698005698005698E-4
Хелм,51,5.588428665351743E-4
внезапно,51,5.588428665351743E-4
им,51,5.588428665351743E-4
об,51,5.588428665351743E-4
путь,51,5.588428665351743E-4
люди,49,5.369274600043831E-4
после,49,5.369274600043831E-4
бело,48,5.259697567389875E-4
вместе,48,5.259697567389875E-4
месте,48,5.259697567389875E-4
могла,48,5.259697567389875E-4
также,48,5.259697567389875E-4
тело,48,5.259697567389875E-4
этой,48,5.259697567389875E-4
Воин,47,5.150120534735919E-4
Кел,47,5.150120534735919E-4
Кнайтбридж,47,5.150120534735919E-4
А,46,5.040543502081964E-4
Ее,46,5.040543502081964E-4
Хавскгард,46,5.040543502081964E-4
Черный,46,5.040543502081964E-4
дверь,46,5.040543502081964E-4
другой,46,5.040543502081964E-4
крикнул,46,5.040543502081964E-4
медленно,46,5.040543502081964E-4
при,46,5.040543502081964E-4
увидел,46,5.040543502081964E-4
закричал,45,4.930966469428008E-4
землю,45,4.930966469428008E-4
смог,45,4.930966469428008E-4
Возможно,44,4.821389436774052E-4
Пока,44,4.821389436774052E-4
лошади,44,4.821389436774052E-4
начали,44,4.821389436774052E-4
очень,44,4.821389436774052E-4
посмотрела,44,4.821389436774052E-4
сейчас,44,4.821389436774052E-4
тем,44,4.821389436774052E-4
вниз,43,4.711812404120096E-4
герои,43,4.711812404120096E-4
лошадь,43,4.711812404120096E-4
найти,43,4.711812404120096E-4
нему,43,4.711812404120096E-4
нужно,43,4.711812404120096E-4
понял,43,4.711812404120096E-4
почувствовал,43,4.711812404120096E-4
света,43,4.711812404120096E-4
слишком,43,4.711812404120096E-4
стал,43,4.711812404120096E-4
богов,42,4.602235371466141E-4
бросился,42,4.602235371466141E-4
комнате,42,4.602235371466141E-4
нам,42,4.602235371466141E-4
начал,42,4.602235371466141E-4
ноги,42,4.602235371466141E-4
отряд,42,4.602235371466141E-4
силы,42,4.602235371466141E-4
без,41,4.492658338812185E-4
видел,41,4.492658338812185E-4
времени,41,4.492658338812185E-4
дороге,41,4.492658338812185E-4
заклинания,41,4.492658338812185E-4
лице,41,4.492658338812185E-4
можно,41,4.492658338812185E-4
часть,41,4.492658338812185E-4
Арабеля,40,4.3830813061582295E-4
Тогда,40,4.3830813061582295E-4
Шедоудейла,40,4.3830813061582295E-4
Келемвору,39,4.2735042735042735E-4
Морнгрим,39,4.2735042735042735E-4
вор,39,4.2735042735042735E-4
достаточно,39,4.2735042735042735E-4
казалось,39,4.2735042735042735E-4
кулон,39,4.2735042735042735E-4
сделать,39,4.2735042735042735E-4
тому,39,4.2735042735042735E-4
Адону,38,4.1639272408503175E-4
К,38,4.1639272408503175E-4
вскоре,38,4.1639272408503175E-4
могли,38,4.1639272408503175E-4
могу,38,4.1639272408503175E-4
никогда,38,4.1639272408503175E-4
полностью,38,4.1639272408503175E-4
рук,38,4.1639272408503175E-4
сам,38,4.1639272408503175E-4
эти,38,4.1639272408503175E-4
Зентил,37,4.054350208196362E-4
Нет,37,4.054350208196362E-4
вверх,37,4.054350208196362E-4
думаю,37,4.054350208196362E-4
кивнул,37,4.054350208196362E-4
мере,37,4.054350208196362E-4
одного,37,4.054350208196362E-4
слегка,37,4.054350208196362E-4
чародейка,37,4.054350208196362E-4
Богиня,36,3.944773175542406E-4
Мирмин,36,3.944773175542406E-4
возможно,36,3.944773175542406E-4
вы,36,3.944773175542406E-4
женщина,36,3.944773175542406E-4
конце,36,3.944773175542406E-4
мгновение,36,3.944773175542406E-4
можешь,36,3.944773175542406E-4
пути,36,3.944773175542406E-4
своими,36,3.944773175542406E-4
сразу,36,3.944773175542406E-4
стороны,36,3.944773175542406E-4
теперь,36,3.944773175542406E-4
По,35,3.835196142888451E-4
Повелителя,35,3.835196142888451E-4
Теперь,35,3.835196142888451E-4
боги,35,3.835196142888451E-4
стала,35,3.835196142888451E-4
стали,35,3.835196142888451E-4
эту,35,3.835196142888451E-4
Из,34,3.725619110234495E-4
Эльминстера,34,3.725619110234495E-4
должно,34,3.725619110234495E-4
заметила,34,3.725619110234495E-4
которых,34,3.725619110234495E-4
лица,34,3.725619110234495E-4
между,34,3.725619110234495E-4
услышал,34,3.725619110234495E-4
успел,34,3.725619110234495E-4
храма,34,3.725619110234495E-4
Жрец,33,3.616042077580539E-4
Шедоудейл,33,3.616042077580539E-4
должна,33,3.616042077580539E-4
какой,33,3.616042077580539E-4
момент,33,3.616042077580539E-4
этим,33,3.616042077580539E-4
Килгрейв,32,3.5064650449265835E-4
богиня,32,3.5064650449265835E-4
внимания,32,3.5064650449265835E-4
крови,32,3.5064650449265835E-4
магии,32,3.5064650449265835E-4
ними,32,3.5064650449265835E-4
помочь,32,3.5064650449265835E-4
похоже,32,3.5064650449265835E-4
произнесла,32,3.5064650449265835E-4
рукой,32,3.5064650449265835E-4
совсем,32,3.5064650449265835E-4
храм,32,3.5064650449265835E-4
За,31,3.3968880122726275E-4
Филанна,31,3.3968880122726275E-4
глазах,31,3.3968880122726275E-4
жизни,31,3.3968880122726275E-4
крик,31,3.3968880122726275E-4
несмотря,31,3.3968880122726275E-4
обнаружил,31,3.3968880122726275E-4
почему,31,3.3968880122726275E-4
сделал,31,3.3968880122726275E-4
стены,31,3.3968880122726275E-4
тихо,31,3.3968880122726275E-4
хочу,31,3.3968880122726275E-4
вернулся,30,3.287310979618672E-4
волосы,30,3.287310979618672E-4
глаз,30,3.287310979618672E-4
дело,30,3.287310979618672E-4
звуки,30,3.287310979618672E-4
использовать,30,3.287310979618672E-4
лес,30,3.287310979618672E-4
ли,30,3.287310979618672E-4
пытаясь,30,3.287310979618672E-4
своем,30,3.287310979618672E-4
Бог,29,3.177733946964716E-4
Вы,29,3.177733946964716E-4
Даже,29,3.177733946964716E-4
Зехла,29,3.177733946964716E-4
Сайрику,29,3.177733946964716E-4
Спустя,29,3.177733946964716E-4
город,29,3.177733946964716E-4
дороги,29,3.177733946964716E-4
исчез,29,3.177733946964716E-4
лицу,29,3.177733946964716E-4
магия,29,3.177733946964716E-4
места,29,3.177733946964716E-4
миг,29,3.177733946964716E-4
мной,29,3.177733946964716E-4
начала,29,3.177733946964716E-4
позади,29,3.177733946964716E-4
поэтому,29,3.177733946964716E-4
руками,29,3.177733946964716E-4
Конечно,28,3.0681569143107607E-4
воздухе,28,3.0681569143107607E-4
всегда,28,3.0681569143107607E-4
деревьев,28,3.0681569143107607E-4
кровати,28,3.0681569143107607E-4
лицом,28,3.0681569143107607E-4
ночь,28,3.0681569143107607E-4
одна,28,3.0681569143107607E-4
пытался,28,3.0681569143107607E-4
силу,28,3.0681569143107607E-4
чувствовал,28,3.0681569143107607E-4
энергии,28,3.0681569143107607E-4
Миркул,27,2.958579881656805E-4
Мне,27,2.958579881656805E-4
Прежде,27,2.958579881656805E-4
Сейчас,27,2.958579881656805E-4
боль,27,2.958579881656805E-4
вас,27,2.958579881656805E-4
внимание,27,2.958579881656805E-4
города,27,2.958579881656805E-4
другом,27,2.958579881656805E-4
звук,27,2.958579881656805E-4
наблюдал,27,2.958579881656805E-4
одной,27,2.958579881656805E-4
смотрел,27,2.958579881656805E-4
снова,27,2.958579881656805E-4
солдат,27,2.958579881656805E-4
спросил,27,2.958579881656805E-4
тут,27,2.958579881656805E-4
Тайморы,26,2.849002849002849E-4
Турбанда,26,2.849002849002849E-4
быстро,26,2.849002849002849E-4
дела,26,2.849002849002849E-4
лошадей,26,2.849002849002849E-4
много,26,2.849002849002849E-4
обернулся,26,2.849002849002849E-4
плоть,26,2.849002849002849E-4
смерти,26,2.849002849002849E-4
сможет,26,2.849002849002849E-4
среди,26,2.849002849002849E-4
там,26,2.849002849002849E-4
те,26,2.849002849002849E-4
После,25,2.7394258163488934E-4
Санлар,25,2.7394258163488934E-4
двух,25,2.7394258163488934E-4
имя,25,2.7394258163488934E-4
кровь,25,2.7394258163488934E-4
кроме,25,2.7394258163488934E-4
лесу,25,2.7394258163488934E-4
маг,25,2.7394258163488934E-4
мимо,25,2.7394258163488934E-4
нем,25,2.7394258163488934E-4
ночью,25,2.7394258163488934E-4
однако,25,2.7394258163488934E-4
остальных,25,2.7394258163488934E-4
отвернулся,25,2.7394258163488934E-4
поднял,25,2.7394258163488934E-4
подумала,25,2.7394258163488934E-4
самого,25,2.7394258163488934E-4
стоит,25,2.7394258163488934E-4
Квиксал,24,2.6298487836949375E-4
Хотя,24,2.6298487836949375E-4
бога,24,2.6298487836949375E-4
всю,24,2.6298487836949375E-4
давно,24,2.6298487836949375E-4
зентильцев,24,2.6298487836949375E-4
знаю,24,2.6298487836949375E-4
которым,24,2.6298487836949375E-4
могут,24,2.6298487836949375E-4
мои,24,2.6298487836949375E-4
мысли,24,2.6298487836949375E-4
небо,24,2.6298487836949375E-4
некоторое,24,2.6298487836949375E-4
нескольких,24,2.6298487836949375E-4
пришлось,24,2.6298487836949375E-4
прочь,24,2.6298487836949375E-4
прямо,24,2.6298487836949375E-4
путешественников,24,2.6298487836949375E-4
самое,24,2.6298487836949375E-4
столь,24,2.6298487836949375E-4
тела,24,2.6298487836949375E-4
тотчас,24,2.6298487836949375E-4
убить,24,2.6298487836949375E-4
улыбнулся,24,2.6298487836949375E-4
упал,24,2.6298487836949375E-4
хоть,24,2.6298487836949375E-4
этих,24,2.6298487836949375E-4
Келемвором,23,2.520271751040982E-4
Королевствах,23,2.520271751040982E-4
Раздора,23,2.520271751040982E-4
будут,23,2.520271751040982E-4
взглядом,23,2.520271751040982E-4
двери,23,2.520271751040982E-4
доспехи,23,2.520271751040982E-4
друг,23,2.520271751040982E-4
закричала,23,2.520271751040982E-4
земли,23,2.520271751040982E-4
каждый,23,2.520271751040982E-4
кинжал,23,2.520271751040982E-4
конечно,23,2.520271751040982E-4
либо,23,2.520271751040982E-4
мага,23,2.520271751040982E-4
нашел,23,2.520271751040982E-4
одно,23,2.520271751040982E-4
попыталась,23,2.520271751040982E-4
пор,23,2.520271751040982E-4
почувствовала,23,2.520271751040982E-4
против,23,2.520271751040982E-4
раздался,23,2.520271751040982E-4
свет,23,2.520271751040982E-4
смерть,23,2.520271751040982E-4
стало,23,2.520271751040982E-4
увидела,23,2.520271751040982E-4
цвета,23,2.520271751040982E-4
Магии,22,2.410694718387026E-4
бог,22,2.410694718387026E-4
богини,22,2.410694718387026E-4
бросил,22,2.410694718387026E-4
видеть,22,2.410694718387026E-4
внутри,22,2.410694718387026E-4
девочку,22,2.410694718387026E-4
засмеялся,22,2.410694718387026E-4
земле,22,2.410694718387026E-4
исчезла,22,2.410694718387026E-4
которого,22,2.410694718387026E-4
могло,22,2.410694718387026E-4
оказался,22,2.410694718387026E-4
остальные,22,2.410694718387026E-4
отряда,22,2.410694718387026E-4
покачал,22,2.410694718387026E-4
поняла,22,2.410694718387026E-4
принять,22,2.410694718387026E-4
сила,22,2.410694718387026E-4
сильно,22,2.410694718387026E-4
стене,22,2.410694718387026E-4
тобой,22,2.410694718387026E-4
ударил,22,2.410694718387026E-4
этому,22,2.410694718387026E-4
Во,21,2.3011176857330704E-4
Сайриком,21,2.3011176857330704E-4
битвы,21,2.3011176857330704E-4
боли,21,2.3011176857330704E-4
героев,21,2.3011176857330704E-4
две,21,2.3011176857330704E-4
думал,21,2.3011176857330704E-4
лежал,21,2.3011176857330704E-4
лучников,21,2.3011176857330704E-4
можем,21,2.3011176857330704E-4
некоторые,21,2.3011176857330704E-4
огни,21,2.3011176857330704E-4
остановился,21,2.3011176857330704E-4
пол,21,2.3011176857330704E-4
появился,21,2.3011176857330704E-4
решил,21,2.3011176857330704E-4
своему,21,2.3011176857330704E-4
смогли,21,2.3011176857330704E-4
Арабель,20,2.1915406530791147E-4
Вор,20,2.1915406530791147E-4
Разве,20,2.1915406530791147E-4
вместо,20,2.1915406530791147E-4
впереди,20,2.1915406530791147E-4
всем,20,2.1915406530791147E-4
глазами,20,2.1915406530791147E-4
груди,20,2.1915406530791147E-4
каким,20,2.1915406530791147E-4
леса,20,2.1915406530791147E-4
лучше,20,2.1915406530791147E-4
моста,20,2.1915406530791147E-4
ночи,20,2.1915406530791147E-4
одну,20,2.1915406530791147E-4
покинул,20,2.1915406530791147E-4
рука,20,2.1915406530791147E-4
руке,20,2.1915406530791147E-4
самом,20,2.1915406530791147E-4
силой,20,2.1915406530791147E-4
спиной,20,2.1915406530791147E-4
стояла,20,2.1915406530791147E-4
улице,20,2.1915406530791147E-4
Королевства,19,2.0819636204251588E-4
Так,19,2.0819636204251588E-4
Форестер,19,2.0819636204251588E-4
Черного,19,2.0819636204251588E-4
аватара,19,2.0819636204251588E-4
весь,19,2.0819636204251588E-4
всей,19,2.0819636204251588E-4
вскрикнул,19,2.0819636204251588E-4
встал,19,2.0819636204251588E-4
девочки,19,2.0819636204251588E-4
довольно,19,2.0819636204251588E-4
находится,19,2.0819636204251588E-4
ногами,19,2.0819636204251588E-4
оно,19,2.0819636204251588E-4
плечо,19,2.0819636204251588E-4
поднялся,19,2.0819636204251588E-4
последние,19,2.0819636204251588E-4
пришел,19,2.0819636204251588E-4
сердце,19,2.0819636204251588E-4
слышал,19,2.0819636204251588E-4
спросила,19,2.0819636204251588E-4
хочешь,19,2.0819636204251588E-4
храме,19,2.0819636204251588E-4
Блэкторна,18,1.972386587771203E-4
Здесь,18,1.972386587771203E-4
Кнайтбриджа,18,1.972386587771203E-4
Ну,18,1.972386587771203E-4
Почему,18,1.972386587771203E-4
Шторм,18,1.972386587771203E-4
армии,18,1.972386587771203E-4
будешь,18,1.972386587771203E-4
вздрогнул,18,1.972386587771203E-4
взял,18,1.972386587771203E-4
вора,18,1.972386587771203E-4
вышел,18,1.972386587771203E-4
дорогу,18,1.972386587771203E-4
земля,18,1.972386587771203E-4
знать,18,1.972386587771203E-4
идти,18,1.972386587771203E-4
исчезли,18,1.972386587771203E-4
кого,18,1.972386587771203E-4
крайней,18,1.972386587771203E-4
лет,18,1.972386587771203E-4
множество,18,1.972386587771203E-4
нахмурился,18,1.972386587771203E-4
ног,18,1.972386587771203E-4
помощью,18,1.972386587771203E-4
пройти,18,1.972386587771203E-4
руках,18,1.972386587771203E-4
создание,18,1.972386587771203E-4
стороне,18,1.972386587771203E-4
таверны,18,1.972386587771203E-4
уверен,18,1.972386587771203E-4
форму,18,1.972386587771203E-4
человеком,18,1.972386587771203E-4
Их,17,1.8628095551172474E-4
Каждый,17,1.8628095551172474E-4
Краг,17,1.8628095551172474E-4
Мистру,17,1.8628095551172474E-4
Траннус,17,1.8628095551172474E-4
буду,17,1.8628095551172474E-4
вернуться,17,1.8628095551172474E-4
вещи,17,1.8628095551172474E-4
внутрь,17,1.8628095551172474E-4
войска,17,1.8628095551172474E-4
выражение,17,1.8628095551172474E-4
говорил,17,1.8628095551172474E-4
голубого,17,1.8628095551172474E-4
двигаться,17,1.8628095551172474E-4
деревья,17,1.8628095551172474E-4
добраться,17,1.8628095551172474E-4
долин,17,1.8628095551172474E-4
другие,17,1.8628095551172474E-4
ждать,17,1.8628095551172474E-4
крики,17,1.8628095551172474E-4
мечом,17,1.8628095551172474E-4
мой,17,1.8628095551172474E-4
мудрец,17,1.8628095551172474E-4
мудреца,17,1.8628095551172474E-4
настолько,17,1.8628095551172474E-4
небе,17,1.8628095551172474E-4
нежно,17,1.8628095551172474E-4
никто,17,1.8628095551172474E-4
образом,17,1.8628095551172474E-4
остались,17,1.8628095551172474E-4
ответил,17,1.8628095551172474E-4
очевидно,17,1.8628095551172474E-4
понять,17,1.8628095551172474E-4
последователей,17,1.8628095551172474E-4
превратились,17,1.8628095551172474E-4
приказ,17,1.8628095551172474E-4
резко,17,1.8628095551172474E-4
сказать,17,1.8628095551172474E-4
стать,17,1.8628095551172474E-4
схватил,17,1.8628095551172474E-4
таверне,17,1.8628095551172474E-4
твои,17,1.8628095551172474E-4
твоя,17,1.8628095551172474E-4
тогда,17,1.8628095551172474E-4
той,17,1.8628095551172474E-4
удар,17,1.8628095551172474E-4
улыбка,17,1.8628095551172474E-4
улыбнулась,17,1.8628095551172474E-4
части,17,1.8628095551172474E-4
чего,17,1.8628095551172474E-4
Арабеле,16,1.7532325224632917E-4
Моя,16,1.7532325224632917E-4
Наконец,16,1.7532325224632917E-4
Тилвертона,16,1.7532325224632917E-4
воду,16,1.7532325224632917E-4
воином,16,1.7532325224632917E-4
выглядел,16,1.7532325224632917E-4
вызвал,16,1.7532325224632917E-4
голова,16,1.7532325224632917E-4
грудь,16,1.7532325224632917E-4
далеко,16,1.7532325224632917E-4
девочка,16,1.7532325224632917E-4
других,16,1.7532325224632917E-4
женщину,16,1.7532325224632917E-4
замок,16,1.7532325224632917E-4
знала,16,1.7532325224632917E-4
истории,16,1.7532325224632917E-4
какое,16,1.7532325224632917E-4
камень,16,1.7532325224632917E-4
кровать,16,1.7532325224632917E-4
лучники,16,1.7532325224632917E-4
любой,16,1.7532325224632917E-4
мгновений,16,1.7532325224632917E-4
мир,16,1.7532325224632917E-4
мое,16,1.7532325224632917E-4
мост,16,1.7532325224632917E-4
моя,16,1.7532325224632917E-4
награду,16,1.7532325224632917E-4
нами,16,1.7532325224632917E-4
направился,16,1.7532325224632917E-4
никакого,16,1.7532325224632917E-4
обернулась,16,1.7532325224632917E-4
огромные,16,1.7532325224632917E-4
оказались,16,1.7532325224632917E-4
ответила,16,1.7532325224632917E-4
паука,16,1.7532325224632917E-4
плечами,16,1.7532325224632917E-4
помог,16,1.7532325224632917E-4
последний,16,1.7532325224632917E-4
придется,16,1.7532325224632917E-4
произнести,16,1.7532325224632917E-4
сможем,16,1.7532325224632917E-4
сон,16,1.7532325224632917E-4
сражаться,16,1.7532325224632917E-4
такой,16,1.7532325224632917E-4
тварь,16,1.7532325224632917E-4
форме,16,1.7532325224632917E-4
центре,16,1.7532325224632917E-4
черные,16,1.7532325224632917E-4
чуть,16,1.7532325224632917E-4
эта,16,1.7532325224632917E-4
ясно,16,1.7532325224632917E-4
Джиллиан,15,1.643655489809336E-4
Женщина,15,1.643655489809336E-4
Лишь,15,1.643655489809336E-4
Один,15,1.643655489809336E-4
Теней,15,1.643655489809336E-4
Хелма,15,1.643655489809336E-4
Чародейка,15,1.643655489809336E-4
битве,15,1.643655489809336E-4
богиню,15,1.643655489809336E-4
вздохнул,15,1.643655489809336E-4
вид,15,1.643655489809336E-4
водоема,15,1.643655489809336E-4
воину,15,1.643655489809336E-4
вопрос,15,1.643655489809336E-4
вспышка,15,1.643655489809336E-4
горы,15,1.643655489809336E-4
день,15,1.643655489809336E-4
долго,15,1.643655489809336E-4
женщины,15,1.643655489809336E-4
знаешь,15,1.643655489809336E-4
издал,15,1.643655489809336E-4
какая,15,1.643655489809336E-4
ко,15,1.643655489809336E-4
кожа,15,1.643655489809336E-4
которыми,15,1.643655489809336E-4
наши,15,1.643655489809336E-4
никаких,15,1.643655489809336E-4
облака,15,1.643655489809336E-4
одним,15,1.643655489809336E-4
оружие,15,1.643655489809336E-4
отправиться,15,1.643655489809336E-4
паук,15,1.643655489809336E-4
первым,15,1.643655489809336E-4
поближе,15,1.643655489809336E-4
подошел,15,1.643655489809336E-4
поиски,15,1.643655489809336E-4
помощи,15,1.643655489809336E-4
появились,15,1.643655489809336E-4
рухнул,15,1.643655489809336E-4
самой,15,1.643655489809336E-4
секунд,15,1.643655489809336E-4
смотрела,15,1.643655489809336E-4
спасти,15,1.643655489809336E-4
спустя,15,1.643655489809336E-4
стояли,15,1.643655489809336E-4
стрел,15,1.643655489809336E-4
часов,15,1.643655489809336E-4
черными,15,1.643655489809336E-4
Гонда,14,1.5340784571553804E-4
Люди,14,1.5340784571553804E-4
Несколько,14,1.5340784571553804E-4
Никто,14,1.5340784571553804E-4
Перед,14,1.5340784571553804E-4
Рулл,14,1.5340784571553804E-4
Также,14,1.5340784571553804E-4
Храм,14,1.5340784571553804E-4
большой,14,1.5340784571553804E-4
бросились,14,1.5340784571553804E-4
взяла,14,1.5340784571553804E-4
видела,14,1.5340784571553804E-4
виду,14,1.5340784571553804E-4
волосами,14,1.5340784571553804E-4
выглядела,14,1.5340784571553804E-4
вылетел,14,1.5340784571553804E-4
вынужден,14,1.5340784571553804E-4
глубокий,14,1.5340784571553804E-4
готовы,14,1.5340784571553804E-4
два,14,1.5340784571553804E-4
движение,14,1.5340784571553804E-4
действительно,14,1.5340784571553804E-4
деле,14,1.5340784571553804E-4
дней,14,1.5340784571553804E-4
долг,14,1.5340784571553804E-4
друга,14,1.5340784571553804E-4
друзей,14,1.5340784571553804E-4
защитить,14,1.5340784571553804E-4
звезды,14,1.5340784571553804E-4
колени,14,1.5340784571553804E-4
котором,14,1.5340784571553804E-4
кровью,14,1.5340784571553804E-4
местность,14,1.5340784571553804E-4
меча,14,1.5340784571553804E-4
моей,14,1.5340784571553804E-4
нашей,14,1.5340784571553804E-4
неподалеку,14,1.5340784571553804E-4
опустил,14,1.5340784571553804E-4
отдал,14,1.5340784571553804E-4
первый,14,1.5340784571553804E-4
попытки,14,1.5340784571553804E-4
порядке,14,1.5340784571553804E-4
потерял,14,1.5340784571553804E-4
поток,14,1.5340784571553804E-4
пошел,14,1.5340784571553804E-4
прошел,14,1.5340784571553804E-4
прошептал,14,1.5340784571553804E-4
путешествие,14,1.5340784571553804E-4
равно,14,1.5340784571553804E-4
разум,14,1.5340784571553804E-4
самым,14,1.5340784571553804E-4
стену,14,1.5340784571553804E-4
стражи,14,1.5340784571553804E-4
стражников,14,1.5340784571553804E-4
тоже,14,1.5340784571553804E-4
увидеть,14,1.5340784571553804E-4
узнал,14,1.5340784571553804E-4
улицы,14,1.5340784571553804E-4
